State,Year,Quarter,District,Count,Amount
Maharashtra,2022,2,washim,98129806,175926949614.37335
Maharashtra,2022,2,thane,76359706,103706480304.36014
Maharashtra,2022,2,nashik,69128782,103031323327.35526
Maharashtra,2022,2,aurangabad,55248137,75915458866.51474
Maharashtra,2022,2,nagpur,52065290,75751126721.70934
Maharashtra,2022,2,ahmednagar,42201172,72250021262.47775
Maharashtra,2022,2,solapur,41690075,74367210007.30444
Maharashtra,2022,2,raigad,26465986,34460851150.869255
Maharashtra,2022,3,pune,505018506,549531791371.8348
Maharashtra,2022,3,mumbai suburban,197724164,247678975470.48972
Maharashtra,2022,3,thane,80605581,103768554261.10455
Maharashtra,2022,3,nashik,75574380,109529218251.08426
Maharashtra,2022,3,nagpur,73292524,101188934110.49721
Maharashtra,2022,3,mumbai,72051672,98270574413.60028
Maharashtra,2022,3,aurangabad,59756919,78617594736.37457
Maharashtra,2022,3,solapur,43898093,73768556417.1306
Maharashtra,2022,3,ahmednagar,42461860,70593347849.7045
Maharashtra,2022,3,raigad,28475145,36394835874.96223
Maharashtra,2022,4,pune,544687754,590334491443.0928
Maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166
Maharashtra,2022,4,thane,96634264,120463884034.54527
Maharashtra,2022,4,nashik,95624463,138499252102.65778
Maharashtra,2022,4,nagpur,82944788,116240666679.72601
Maharashtra,2022,4,mumbai,75229421,102451767492.82622
Maharashtra,2022,4,aurangabad,67307091,90151467648.5776
Maharashtra,2022,4,ahmednagar,50187075,84188481406.43468
Maharashtra,2022,4,solapur,49452868,83291615226.59082
Maharashtra,2022,4,raigad,32354836,40318975044.959946
Maharashtra,2022,1,pune,424149132,508475101454.5797
Maharashtra,2022,1,mumbai suburban,104595313,148080835860.6061
Maharashtra,2022,1,washim,73700274,136398563399.82826
Maharashtra,2022,1,thane,66420329,91604299445.99771
Maharashtra,2022,1,nashik,59914404,89903593917.99501
Maharashtra,2022,1,aurangabad,48288544,66140008400.38046
Maharashtra,2022,1,nagpur,43072958,63065806665.247505
Maharashtra,2022,1,ahmednagar,35927347,61917805949.94818
Maharashtra,2022,1,solapur,35130037,62436627060.524826
Maharashtra,2022,1,raigad,22836136,30642123149.62334
Maharashtra,2021,2,pune,218732925,298657497266.99304
Maharashtra,2021,2,mumbai suburban,51172626,79709409341.93016
Maharashtra,2021,2,thane,34695330,51834001818.133484
Maharashtra,2021,2,nashik,28391827,47825836433.598206
Maharashtra,2021,2,washim,27190170,55251595071.35002
Maharashtra,2021,2,aurangabad,23744887,36191383377.4905
Maharashtra,2021,2,nagpur,22506189,36690120293.721405
Maharashtra,2021,2,ahmednagar,16869500,32660327252.892723
Maharashtra,2021,2,solapur,16828619,33876247851.21455
Maharashtra,2021,2,raigad,11509927,16915509520.363083
Maharashtra,2021,3,pune,303322956,372243656247.4718
Maharashtra,2021,3,mumbai suburban,67846531,100494598469.06511
Maharashtra,2021,3,washim,47716080,89156949627.79579
Maharashtra,2021,3,thane,46296081,66370065441.36949
Maharashtra,2021,3,nashik,39927545,60198709473.80904
Maharashtra,2021,3,aurangabad,32667108,45343695947.53139
Maharashtra,2021,3,nagpur,29998841,44274024437.65408
Maharashtra,2021,3,ahmednagar,23270731,41445914645.10295
Maharashtra,2021,3,solapur,22642205,41800216299.60483
Maharashtra,2021,3,raigad,15666356,21716387176.67746
Maharashtra,2021,4,pune,371337618,454584743765.05554
Maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073
Maharashtra,2021,4,thane,58731186,82756618879.3905
Maharashtra,2021,4,washim,58312102,108918964843.63313
Maharashtra,2021,4,nashik,50753398,77325087055.88705
Maharashtra,2021,4,aurangabad,42089766,58225600205.240555
Maharashtra,2021,4,nagpur,37294016,55504861303.13818
Maharashtra,2021,4,ahmednagar,30809337,53652623922.42543
Maharashtra,2021,4,solapur,29893044,53557566277.62863
Maharashtra,2021,4,raigad,19999796,27241010089.090332
Maharashtra,2021,1,pune,208930588,253623629237.65793
Maharashtra,2021,1,mumbai suburban,49079788,75911506798.24135
Maharashtra,2021,1,thane,33503449,48840960311.87904
Maharashtra,2021,1,nashik,27235543,41832846588.20086
Maharashtra,2021,1,aurangabad,20324679,29945191784.134216
Maharashtra,2021,1,nagpur,20132732,31261594334.217766
Maharashtra,2021,1,washim,16119131,32164445523.209106
Maharashtra,2021,1,ahmednagar,14942900,27709537707.314117
Maharashtra,2021,1,solapur,13720797,26445846333.97523
Maharashtra,2021,1,raigad,10673549,15596964081.61911
Maharashtra,2023,2,pune,554427668,535801107518.0
Maharashtra,2023,2,thane,155714593,178939371434.0
Maharashtra,2023,2,nashik,135966489,184867119659.0
Maharashtra,2023,2,mumbai suburban,130857450,148410175880.0
Maharashtra,2023,2,aurangabad,105820511,132952857337.0
Maharashtra,2023,2,nagpur,97521493,129504759626.0
Maharashtra,2023,2,ahmednagar,88553642,139707887255.0
Maharashtra,2023,2,solapur,88308858,140499967071.0
Maharashtra,2023,2,raigad,55379671,63261035124.0
Maharashtra,2023,2,mumbai,50518947,64178064613.0
Maharashtra,2023,1,pune,505841046,489824129517.0
Maharashtra,2023,1,thane,142097640,164652846524.0
Maharashtra,2023,1,mumbai suburban,119452769,138677680552.0
Maharashtra,2023,1,nashik,119376880,167693934792.0
Maharashtra,2023,1,aurangabad,95131875,121063237188.0
Maharashtra,2023,1,nagpur,87172881,116369650409.0
Maharashtra,2023,1,solapur,78530550,129110342469.0
Maharashtra,2023,1,ahmednagar,78198945,127588673135.0
Maharashtra,2023,1,raigad,50072751,58510274697.0
Maharashtra,2023,1,mumbai,45774016,60530759966.0
Maharashtra,2019,2,pune,44795652,58398808592.1738
Maharashtra,2019,2,mumbai,9050682,16756255698.406097
Maharashtra,2019,2,thane,7530876,12313829091.41301
Maharashtra,2019,2,mumbai suburban,7064507,11847987142.696594
Maharashtra,2019,2,nagpur,4188658,6025414879.616595
Maharashtra,2019,2,nashik,3923883,5791332953.556848
Maharashtra,2019,2,aurangabad,3396197,4796542321.512946
Maharashtra,2019,2,solapur,1820589,3474067537.180213
Maharashtra,2019,2,raigad,1818926,3167985278.4983797
Maharashtra,2019,2,ahmednagar,1790440,3545962730.754202
Maharashtra,2019,3,pune,67093416,78128868958.39702
Maharashtra,2019,3,thane,11231012,16108408586.919155
Maharashtra,2019,3,mumbai,10401047,19947302478.272934
Maharashtra,2019,3,mumbai suburban,10319061,15257508401.083763
Maharashtra,2019,3,nashik,7028066,8460253081.126101
Maharashtra,2019,3,nagpur,6165553,7727440587.3605995
Maharashtra,2019,3,aurangabad,5823390,6977918217.050415
Maharashtra,2019,3,solapur,2841225,4598818500.230581
Maharashtra,2019,3,ahmednagar,2826165,4766032718.090915
Maharashtra,2019,3,raigad,2748252,4158566617.3787417
Maharashtra,2019,4,pune,91666565,103270644868.1607
Maharashtra,2019,4,mumbai,14329105,29174555412.502365
Maharashtra,2019,4,thane,13830713,20280076921.035427
Maharashtra,2019,4,mumbai suburban,12837253,20156220719.157547
Maharashtra,2019,4,nashik,10054198,12613474576.88743
Maharashtra,2019,4,nagpur,8223885,10735621488.951063
Maharashtra,2019,4,aurangabad,8161133,10014948231.036003
Maharashtra,2019,4,ahmednagar,4236391,7088367322.635469
Maharashtra,2019,4,solapur,3759589,6462184396.413737
Maharashtra,2019,4,raigad,3562595,5355626917.650449
Maharashtra,2019,1,pune,23360634,32233517413.825314
Maharashtra,2019,1,mumbai,8672352,14116666928.151258
Maharashtra,2019,1,mumbai suburban,6743762,10706972932.399767
Maharashtra,2019,1,thane,6590587,10262365751.639568
Maharashtra,2019,1,nagpur,3417783,4445200035.812227
Maharashtra,2019,1,nashik,2967544,4544409151.206467
Maharashtra,2019,1,aurangabad,2792378,3834151759.410431
Maharashtra,2019,1,ahmednagar,1729326,2957722310.1799498
Maharashtra,2019,1,palghar,1719894,2564696463.010165
Maharashtra,2019,1,solapur,1711532,2915291684.2363386
West Bengal,2018,2,birbhum,2775489,3988930679.767912
West Bengal,2018,2,kolkata,2501448,4109821729.8900533
West Bengal,2018,2,north twenty four parganas,2119664,2509379355.091834
West Bengal,2018,2,murshidabad,1290440,849517566.9427693
West Bengal,2018,2,nadia,972818,633203448.0011742
West Bengal,2018,2,purba medinipur,850189,751427465.395005
West Bengal,2018,2,bankura,747564,307725444.78423697
West Bengal,2018,2,purba bardhaman,738207,421072712.1548571
West Bengal,2018,2,south twenty four parganas,727105,672591311.5734882
West Bengal,2018,2,maldah,697698,593137876.5821025
West Bengal,2018,3,birbhum,6066238,6130627463.516832
West Bengal,2018,3,bankura,5179457,2464193070.534754
West Bengal,2018,3,north twenty four parganas,4856114,4545902671.152222
West Bengal,2018,3,kolkata,4733562,6263652226.964284
West Bengal,2018,3,murshidabad,4125695,2657568623.9518037
West Bengal,2018,3,purba bardhaman,3594299,1939579865.0387182
West Bengal,2018,3,nadia,3491909,2140939925.6671455
West Bengal,2018,3,paschim bardhaman,2874238,1847805644.7258697
West Bengal,2018,3,purba medinipur,2641955,2004301849.281406
West Bengal,2018,3,purulia,2634127,1255674844.8882928
West Bengal,2018,4,kolkata,5401244,8502095208.881001
West Bengal,2018,4,birbhum,4639212,6605150572.181274
West Bengal,2018,4,north twenty four parganas,4412163,5106478584.138981
West Bengal,2018,4,murshidabad,2771908,2073820544.6702852
West Bengal,2018,4,hooghly,2105799,1620745549.3092494
West Bengal,2018,4,south twenty four parganas,1839620,1674747743.946566
West Bengal,2018,4,bankura,1674744,830580184.9676104
West Bengal,2018,4,paschim medinipur,1645590,1540090393.616658
West Bengal,2018,4,purba medinipur,1603344,1962876573.009977
West Bengal,2018,4,nadia,1602207,1483069809.77854
West Bengal,2018,1,birbhum,2125816,2520486412.452376
West Bengal,2018,1,kolkata,2043129,2753347660.1429114
West Bengal,2018,1,north twenty four parganas,1235602,1282978629.1040893
West Bengal,2018,1,murshidabad,833479,421068895.8684155
West Bengal,2018,1,nadia,549427,307840167.70912766
West Bengal,2018,1,purba medinipur,516243,380534345.7354028
West Bengal,2018,1,maldah,491756,283624702.4245752
West Bengal,2018,1,south twenty four parganas,421793,349206351.134772
West Bengal,2018,1,paschim medinipur,419331,286483484.5978188
West Bengal,2018,1,purba bardhaman,396998,212356023.7378838
West Bengal,2020,2,kolkata,12981198,28320831275.65245
West Bengal,2020,2,north twenty four parganas,7957303,11928129304.115803
West Bengal,2020,2,south twenty four parganas,3450717,5442972838.147334
West Bengal,2020,2,hooghly,3388361,4695101065.364115
West Bengal,2020,2,purba medinipur,2954606,5035068653.193295
West Bengal,2020,2,murshidabad,2954461,5450083954.846977
West Bengal,2020,2,howrah,2820336,4464236054.831258
West Bengal,2020,2,nadia,2630360,4208804458.517461
West Bengal,2020,2,paschim medinipur,2623659,4138122881.2119293
West Bengal,2020,2,paschim bardhaman,2283471,3594187323.2869277
West Bengal,2020,3,kolkata,20532488,47965864187.61055
West Bengal,2020,3,north twenty four parganas,10658639,18116407316.286606
West Bengal,2020,3,howrah,5455673,11044292828.999893
West Bengal,2020,3,south twenty four parganas,4527471,7893878132.233324
West Bengal,2020,3,hooghly,4366382,7181724884.281664
West Bengal,2020,3,murshidabad,4140812,8701630173.801966
West Bengal,2020,3,purba medinipur,4082398,8104060674.844238
West Bengal,2020,3,nadia,3385474,6356294160.880415
West Bengal,2020,3,paschim medinipur,3217002,5676916986.305134
West Bengal,2020,3,paschim bardhaman,2824660,4923778139.11113
West Bengal,2020,4,kolkata,21348317,48043058849.4187
West Bengal,2020,4,north twenty four parganas,15401013,26342979950.47347
West Bengal,2020,4,howrah,6331177,12928867889.090427
West Bengal,2020,4,south twenty four parganas,5935781,11173760728.635761
West Bengal,2020,4,hooghly,5674060,9909266975.59495
West Bengal,2020,4,murshidabad,5387550,12347537122.902393
West Bengal,2020,4,purba medinipur,5289421,11253380562.116867
West Bengal,2020,4,nadia,4552049,9153167135.604681
West Bengal,2020,4,paschim medinipur,4192666,7873236339.018047
West Bengal,2020,4,paschim bardhaman,3911566,6878396003.007269
West Bengal,2020,1,kolkata,18756562,33530346186.636322
West Bengal,2020,1,north twenty four parganas,9836478,12633823318.181566
West Bengal,2020,1,hooghly,3231486,3828835634.458941
West Bengal,2020,1,south twenty four parganas,3069175,4200261969.458927
West Bengal,2020,1,murshidabad,3036374,4375324882.318404
West Bengal,2020,1,paschim bardhaman,3018166,4107372380.2677307
West Bengal,2020,1,purba medinipur,3016163,4413323999.166389
West Bengal,2020,1,paschim medinipur,2731293,3365470258.0827594
West Bengal,2020,1,nadia,2617674,3333078525.009944
West Bengal,2020,1,bankura,2512191,1888506492.2303813
West Bengal,2022,2,kolkata,94525113,185459902953.69675
West Bengal,2022,2,north twenty four parganas,39542212,71420194039.6632
West Bengal,2022,2,howrah,26848389,48444965297.30553
West Bengal,2022,2,murshidabad,18656132,48239202742.472496
West Bengal,2022,2,purba medinipur,13947269,33925841807.925117
West Bengal,2022,2,south twenty four parganas,13499039,31391822584.21167
West Bengal,2022,2,hooghly,12160484,24931277877.504135
West Bengal,2022,2,paschim bardhaman,12056490,21013580033.32985
West Bengal,2022,2,nadia,11642703,26531299344.80262
West Bengal,2022,2,paschim medinipur,10862436,23376063738.33557
West Bengal,2022,3,kolkata,120867251,228807547826.57977
West Bengal,2022,3,north twenty four parganas,42344992,74652935807.86075
West Bengal,2022,3,purba bardhaman,20249092,40044086165.08384
West Bengal,2022,3,murshidabad,16636159,41049036364.09509
West Bengal,2022,3,paschim bardhaman,15109046,25748234622.339317
West Bengal,2022,3,south twenty four parganas,14502793,31586404198.654728
West Bengal,2022,3,howrah,13939023,29120246801.022976
West Bengal,2022,3,hooghly,13048364,26244376624.64439
West Bengal,2022,3,purba medinipur,13027140,30572829916.26252
West Bengal,2022,3,maldah,12459741,26922829611.83763
West Bengal,2022,4,kolkata,151040298,280225478481.87036
West Bengal,2022,4,north twenty four parganas,46582002,78365452742.73929
West Bengal,2022,4,purba bardhaman,23613560,46348665186.57487
West Bengal,2022,4,paschim bardhaman,17178715,29105384315.98274
West Bengal,2022,4,murshidabad,16453907,41173539931.74539
West Bengal,2022,4,south twenty four parganas,15651650,33736981975.122284
West Bengal,2022,4,purba medinipur,14484229,33099490372.24874
West Bengal,2022,4,hooghly,13931352,27554087254.549385
West Bengal,2022,4,howrah,13350090,27937855668.57577
West Bengal,2022,4,paschim medinipur,12768161,25216806019.74122
West Bengal,2022,1,kolkata,76392752,155417783792.6444
West Bengal,2022,1,north twenty four parganas,31930105,59661500584.75365
West Bengal,2022,1,howrah,23702322,44110902969.5602
West Bengal,2022,1,murshidabad,15588410,41140892341.13233
West Bengal,2022,1,purba medinipur,11506248,28979875250.478428
West Bengal,2022,1,south twenty four parganas,11243229,26965356873.85303
West Bengal,2022,1,hooghly,10497390,21694250432.038437
West Bengal,2022,1,nadia,9791890,22740547217.901745
West Bengal,2022,1,paschim bardhaman,9783656,17440405834.011703
West Bengal,2022,1,paschim medinipur,9156926,20055779613.652466
West Bengal,2021,2,kolkata,41726247,80954850438.57185
West Bengal,2021,2,north twenty four parganas,17258291,30414821772.928673
West Bengal,2021,2,howrah,12238810,22440665027.606167
West Bengal,2021,2,murshidabad,8602251,19996935608.243378
West Bengal,2021,2,south twenty four parganas,6661813,13398529483.673185
West Bengal,2021,2,purba medinipur,6418522,15155067721.273426
West Bengal,2021,2,hooghly,6360194,11614334146.67925
West Bengal,2021,2,nadia,5524174,11227582723.377321
West Bengal,2021,2,paschim medinipur,5051834,10303513378.79989
West Bengal,2021,2,paschim bardhaman,4893774,8731262893.729904
West Bengal,2021,3,kolkata,55166796,108533947842.03369
West Bengal,2021,3,north twenty four parganas,22393657,40621221621.04847
West Bengal,2021,3,howrah,15377518,27653090450.95542
West Bengal,2021,3,murshidabad,10931440,25748905389.53725
West Bengal,2021,3,south twenty four parganas,8148035,17003261364.446453
West Bengal,2021,3,purba medinipur,7833998,18432252642.503994
West Bengal,2021,3,hooghly,7784199,14865078300.05121
West Bengal,2021,3,nadia,6912466,15091309342.981657
West Bengal,2021,3,paschim bardhaman,6486598,11454626096.90325
West Bengal,2021,3,paschim medinipur,6258901,12581282827.778063
West Bengal,2021,4,kolkata,65708533,131156784692.10446
West Bengal,2021,4,north twenty four parganas,28006815,51407780867.21379
West Bengal,2021,4,howrah,20261475,36416694059.9693
West Bengal,2021,4,murshidabad,13422646,33656929004.291046
West Bengal,2021,4,south twenty four parganas,9996197,22549554717.599293
West Bengal,2021,4,purba medinipur,9886889,23874294119.021557
West Bengal,2021,4,hooghly,9342381,18914851063.97778
West Bengal,2021,4,nadia,8591598,19373295943.918587
West Bengal,2021,4,paschim bardhaman,8475007,15264204423.795567
West Bengal,2021,4,paschim medinipur,7894026,16639425790.500774
West Bengal,2021,1,kolkata,33156725,67772051033.458176
West Bengal,2021,1,north twenty four parganas,15695125,27895823531.579113
West Bengal,2021,1,howrah,9971593,19433078118.20204
West Bengal,2021,1,murshidabad,6771948,16548543048.893997
West Bengal,2021,1,south twenty four parganas,5599480,12117504304.189785
West Bengal,2021,1,hooghly,5418241,10168468111.111834
West Bengal,2021,1,purba medinipur,5365020,12827859644.822784
West Bengal,2021,1,nadia,4539314,9862089010.152363
West Bengal,2021,1,paschim bardhaman,4191623,7560655964.1510105
West Bengal,2021,1,paschim medinipur,4172851,8823590467.006695
West Bengal,2023,2,north twenty four parganas,96628528,151571700376.0
West Bengal,2023,2,kolkata,67649153,116559452847.0
West Bengal,2023,2,murshidabad,35310718,82718719673.0
West Bengal,2023,2,south twenty four parganas,33239786,68370869540.0
West Bengal,2023,2,purba medinipur,30724502,65958992755.0
West Bengal,2023,2,hooghly,27753013,52098664362.0
West Bengal,2023,2,howrah,27156689,53521241869.0
West Bengal,2023,2,paschim medinipur,26646934,49071906041.0
West Bengal,2023,2,nadia,26194658,54103857184.0
West Bengal,2023,2,paschim bardhaman,26104521,38880657302.0
West Bengal,2023,1,north twenty four parganas,82336235,134391026103.0
West Bengal,2023,1,kolkata,58702328,107217313481.0
West Bengal,2023,1,murshidabad,29388371,73086314736.0
West Bengal,2023,1,south twenty four parganas,28211385,61475192574.0
West Bengal,2023,1,purba medinipur,25649966,58534578130.0
West Bengal,2023,1,hooghly,23858120,46906829867.0
West Bengal,2023,1,howrah,23083776,47827266728.0
West Bengal,2023,1,paschim medinipur,22338770,43484869208.0
West Bengal,2023,1,paschim bardhaman,22192434,34627175276.0
West Bengal,2023,1,nadia,22167436,48250853413.0
West Bengal,2019,2,kolkata,13259522,17260848900.77318
West Bengal,2019,2,north twenty four parganas,6157371,7197223705.950621
West Bengal,2019,2,purba bardhaman,4174535,4375901182.135069
West Bengal,2019,2,hooghly,2379459,2442336673.6144834
West Bengal,2019,2,murshidabad,2301748,2744461154.3824716
West Bengal,2019,2,paschim bardhaman,2145729,2557384605.140711
West Bengal,2019,2,south twenty four parganas,2092814,2437194676.6534767
West Bengal,2019,2,purba medinipur,1850677,2439996733.7922893
West Bengal,2019,2,howrah,1740780,2186684125.294092
West Bengal,2019,2,nadia,1702468,1996301068.112169
West Bengal,2019,3,kolkata,16306691,21451201632.248753
West Bengal,2019,3,north twenty four parganas,8854937,9351811604.762173
West Bengal,2019,3,purba bardhaman,5809301,5357582349.263203
West Bengal,2019,3,murshidabad,4494100,3474157884.9006653
West Bengal,2019,3,hooghly,3690825,3088441313.2360687
West Bengal,2019,3,paschim bardhaman,3088578,3179774211.0084143
West Bengal,2019,3,south twenty four parganas,2784616,2980743400.200357
West Bengal,2019,3,purba medinipur,2642814,2923218852.733621
West Bengal,2019,3,nadia,2571191,2474590164.314495
West Bengal,2019,3,paschim medinipur,2347260,2190157100.6562915
West Bengal,2019,4,kolkata,21917627,26475748918.32508
West Bengal,2019,4,north twenty four parganas,10387653,10930067930.509941
West Bengal,2019,4,purba bardhaman,9422447,6518176227.12306
West Bengal,2019,4,bankura,6055533,1977857278.9550972
West Bengal,2019,4,murshidabad,5467828,4214583776.974844
West Bengal,2019,4,paschim bardhaman,5025410,4100414909.372712
West Bengal,2019,4,hooghly,4540564,3763712816.9060802
West Bengal,2019,4,birbhum,4269094,1949145295.0043097
