State,Year,Quarter,District,Registered_user
Andhra Pradesh,2022,2,guntur,2514794
Andhra Pradesh,2022,2,chittoor,2392549
Andhra Pradesh,2022,2,anantapur,1928213
Andhra Pradesh,2022,2,kurnool,1825280
Andhra Pradesh,2022,2,west godavari,1714357
Andhra Pradesh,2022,2,spsr nellore,1509927
Andhra Pradesh,2022,2,prakasam,1487589
Andhra Pradesh,2022,3,visakhapatnam,3397514
Andhra Pradesh,2022,3,east godavari,2702234
Andhra Pradesh,2022,3,krishna,2685215
Andhra Pradesh,2022,3,guntur,2647100
Andhra Pradesh,2022,3,chittoor,2517657
Andhra Pradesh,2022,3,anantapur,2030824
Andhra Pradesh,2022,3,kurnool,1924127
Andhra Pradesh,2022,3,west godavari,1805967
Andhra Pradesh,2022,3,spsr nellore,1588875
Andhra Pradesh,2022,3,prakasam,1567520
Andhra Pradesh,2022,4,visakhapatnam,3566854
Andhra Pradesh,2022,4,east godavari,2835087
Andhra Pradesh,2022,4,krishna,2813645
Andhra Pradesh,2022,4,guntur,2774365
Andhra Pradesh,2022,4,chittoor,2636036
Andhra Pradesh,2022,4,anantapur,2128066
Andhra Pradesh,2022,4,kurnool,2018290
Andhra Pradesh,2022,4,west godavari,1893310
Andhra Pradesh,2022,4,spsr nellore,1663684
Andhra Pradesh,2022,4,prakasam,1642503
Andhra Pradesh,2022,1,visakhapatnam,3061324
Andhra Pradesh,2022,1,east godavari,2432305
Andhra Pradesh,2022,1,krishna,2423373
Andhra Pradesh,2022,1,guntur,2387051
Andhra Pradesh,2022,1,chittoor,2270705
Andhra Pradesh,2022,1,anantapur,1827094
Andhra Pradesh,2022,1,kurnool,1729513
Andhra Pradesh,2022,1,west godavari,1626039
Andhra Pradesh,2022,1,spsr nellore,1431664
Andhra Pradesh,2022,1,prakasam,1408929
Andhra Pradesh,2021,2,visakhapatnam,2526830
Andhra Pradesh,2021,2,east godavari,2006272
Andhra Pradesh,2021,2,krishna,2002662
Andhra Pradesh,2021,2,guntur,1968681
Andhra Pradesh,2021,2,chittoor,1870723
Andhra Pradesh,2021,2,anantapur,1492738
Andhra Pradesh,2021,2,kurnool,1415585
Andhra Pradesh,2021,2,west godavari,1339377
Andhra Pradesh,2021,2,spsr nellore,1176334
Andhra Pradesh,2021,2,prakasam,1151232
Andhra Pradesh,2021,3,visakhapatnam,2707931
Andhra Pradesh,2021,3,east godavari,2150622
Andhra Pradesh,2021,3,krishna,2145423
Andhra Pradesh,2021,3,guntur,2110878
Andhra Pradesh,2021,3,chittoor,2007011
Andhra Pradesh,2021,3,anantapur,1606735
Andhra Pradesh,2021,3,kurnool,1522196
Andhra Pradesh,2021,3,west godavari,1436576
Andhra Pradesh,2021,3,spsr nellore,1263550
Andhra Pradesh,2021,3,prakasam,1239147
Andhra Pradesh,2021,4,visakhapatnam,2888774
Andhra Pradesh,2021,4,east godavari,2294347
Andhra Pradesh,2021,4,krishna,2288148
Andhra Pradesh,2021,4,guntur,2252443
Andhra Pradesh,2021,4,chittoor,2141818
Andhra Pradesh,2021,4,anantapur,1719437
Andhra Pradesh,2021,4,kurnool,1628242
Andhra Pradesh,2021,4,west godavari,1532898
Andhra Pradesh,2021,4,spsr nellore,1349290
Andhra Pradesh,2021,4,prakasam,1325728
Andhra Pradesh,2021,1,visakhapatnam,2368081
Andhra Pradesh,2021,1,east godavari,1878769
Andhra Pradesh,2021,1,krishna,1876458
Andhra Pradesh,2021,1,guntur,1843237
Andhra Pradesh,2021,1,chittoor,1751420
Andhra Pradesh,2021,1,anantapur,1394849
Andhra Pradesh,2021,1,kurnool,1323411
Andhra Pradesh,2021,1,west godavari,1254117
Andhra Pradesh,2021,1,spsr nellore,1100541
Andhra Pradesh,2021,1,prakasam,1075936
Andhra Pradesh,2023,2,visakhapatnam,3877504
Andhra Pradesh,2023,2,east godavari,3082893
Andhra Pradesh,2023,2,krishna,3054956
Andhra Pradesh,2023,2,guntur,3014655
Andhra Pradesh,2023,2,chittoor,2865250
Andhra Pradesh,2023,2,anantapur,2323796
Andhra Pradesh,2023,2,kurnool,2202517
Andhra Pradesh,2023,2,west godavari,2059880
Andhra Pradesh,2023,2,spsr nellore,1811781
Andhra Pradesh,2023,2,prakasam,1792637
Andhra Pradesh,2023,1,visakhapatnam,3732544
Andhra Pradesh,2023,1,east godavari,2965296
Andhra Pradesh,2023,1,krishna,2941585
Andhra Pradesh,2023,1,guntur,2900895
Andhra Pradesh,2023,1,chittoor,2755784
Andhra Pradesh,2023,1,anantapur,2228505
Andhra Pradesh,2023,1,kurnool,2114023
Andhra Pradesh,2023,1,west godavari,1980446
Andhra Pradesh,2023,1,spsr nellore,1740294
Andhra Pradesh,2023,1,prakasam,1719910
Andhra Pradesh,2019,2,visakhapatnam,1318740
Andhra Pradesh,2019,2,krishna,952300
Andhra Pradesh,2019,2,east godavari,945181
Andhra Pradesh,2019,2,chittoor,925491
Andhra Pradesh,2019,2,guntur,915256
Andhra Pradesh,2019,2,anantapur,695114
Andhra Pradesh,2019,2,kurnool,680118
Andhra Pradesh,2019,2,west godavari,592185
Andhra Pradesh,2019,2,spsr nellore,558303
Andhra Pradesh,2019,2,prakasam,539462
Andhra Pradesh,2019,3,visakhapatnam,1460464
Andhra Pradesh,2019,3,krishna,1066546
Andhra Pradesh,2019,3,east godavari,1057167
Andhra Pradesh,2019,3,chittoor,1032733
Andhra Pradesh,2019,3,guntur,1026418
Andhra Pradesh,2019,3,anantapur,773656
Andhra Pradesh,2019,3,kurnool,755024
Andhra Pradesh,2019,3,west godavari,662102
Andhra Pradesh,2019,3,spsr nellore,619592
Andhra Pradesh,2019,3,prakasam,598568
Andhra Pradesh,2019,4,visakhapatnam,1620235
Andhra Pradesh,2019,4,krishna,1199971
Andhra Pradesh,2019,4,east godavari,1195228
Andhra Pradesh,2019,4,guntur,1158708
Andhra Pradesh,2019,4,chittoor,1156351
Andhra Pradesh,2019,4,anantapur,873033
Andhra Pradesh,2019,4,kurnool,846885
Andhra Pradesh,2019,4,west godavari,750078
Andhra Pradesh,2019,4,spsr nellore,697154
Andhra Pradesh,2019,4,prakasam,673522
Andhra Pradesh,2019,1,visakhapatnam,1174517
Andhra Pradesh,2019,1,east godavari,839277
Andhra Pradesh,2019,1,krishna,833694
Andhra Pradesh,2019,1,chittoor,812314
Andhra Pradesh,2019,1,guntur,802394
Andhra Pradesh,2019,1,anantapur,612162
Andhra Pradesh,2019,1,kurnool,599422
Andhra Pradesh,2019,1,west godavari,523372
Andhra Pradesh,2019,1,spsr nellore,491908
Andhra Pradesh,2019,1,prakasam,474260
Nagaland,2018,2,dimapur,12093
Nagaland,2018,2,kohima,4395
Nagaland,2018,2,mokokchung,1616
Nagaland,2018,2,mon,892
Nagaland,2018,2,phek,736
Nagaland,2018,2,wokha,703
Nagaland,2018,2,tuensang,594
Nagaland,2018,2,zunheboto,593
Nagaland,2018,2,peren,358
Nagaland,2018,2,kiphire,258
Nagaland,2018,3,dimapur,17039
Nagaland,2018,3,kohima,6298
Nagaland,2018,3,mokokchung,2313
Nagaland,2018,3,mon,1287
Nagaland,2018,3,phek,1083
Nagaland,2018,3,wokha,1017
Nagaland,2018,3,tuensang,934
Nagaland,2018,3,zunheboto,821
Nagaland,2018,3,peren,526
Nagaland,2018,3,kiphire,465
Nagaland,2018,4,dimapur,22603
Nagaland,2018,4,kohima,8583
Nagaland,2018,4,mokokchung,2986
Nagaland,2018,4,mon,1884
Nagaland,2018,4,phek,1419
Nagaland,2018,4,wokha,1391
Nagaland,2018,4,tuensang,1261
Nagaland,2018,4,zunheboto,1099
Nagaland,2018,4,peren,710
Nagaland,2018,4,kiphire,661
Nagaland,2018,1,dimapur,8249
Nagaland,2018,1,kohima,3036
Nagaland,2018,1,mokokchung,1043
Nagaland,2018,1,mon,525
Nagaland,2018,1,phek,487
Nagaland,2018,1,wokha,465
Nagaland,2018,1,zunheboto,385
Nagaland,2018,1,tuensang,377
Nagaland,2018,1,peren,218
Nagaland,2018,1,kiphire,168
Nagaland,2020,2,dimapur,63398
Nagaland,2020,2,kohima,24236
Nagaland,2020,2,mokokchung,9559
Nagaland,2020,2,mon,7917
Nagaland,2020,2,wokha,5296
Nagaland,2020,2,tuensang,4779
Nagaland,2020,2,phek,4535
Nagaland,2020,2,zunheboto,3647
Nagaland,2020,2,peren,2534
Nagaland,2020,2,kiphire,2423
Nagaland,2020,3,dimapur,79061
Nagaland,2020,3,kohima,31483
Nagaland,2020,3,mon,13591
Nagaland,2020,3,mokokchung,13155
Nagaland,2020,3,wokha,7980
Nagaland,2020,3,tuensang,7220
Nagaland,2020,3,phek,6151
Nagaland,2020,3,zunheboto,4942
Nagaland,2020,3,peren,3486
Nagaland,2020,3,kiphire,3306
Nagaland,2020,4,dimapur,87807
Nagaland,2020,4,kohima,34872
Nagaland,2020,4,mon,14932
Nagaland,2020,4,mokokchung,14511
Nagaland,2020,4,wokha,8821
Nagaland,2020,4,tuensang,8177
Nagaland,2020,4,phek,6888
Nagaland,2020,4,zunheboto,5541
Nagaland,2020,4,peren,3919
Nagaland,2020,4,kiphire,3629
Nagaland,2020,1,dimapur,53696
Nagaland,2020,1,kohima,20644
Nagaland,2020,1,mokokchung,7626
Nagaland,2020,1,mon,5747
Nagaland,2020,1,wokha,4118
Nagaland,2020,1,phek,3637
Nagaland,2020,1,tuensang,3634
Nagaland,2020,1,zunheboto,2898
Nagaland,2020,1,peren,1899
Nagaland,2020,1,kiphire,1814
Nagaland,2022,2,dimapur,131738
Nagaland,2022,2,kohima,52343
Nagaland,2022,2,mon,23037
Nagaland,2022,2,mokokchung,22136
Nagaland,2022,2,wokha,13417
Nagaland,2022,2,tuensang,12747
Nagaland,2022,2,phek,11005
Nagaland,2022,2,zunheboto,8753
Nagaland,2022,2,peren,6212
Nagaland,2022,2,kiphire,5687
Nagaland,2022,3,dimapur,139011
Nagaland,2022,3,kohima,55046
Nagaland,2022,3,mon,24237
Nagaland,2022,3,mokokchung,23192
Nagaland,2022,3,wokha,14092
Nagaland,2022,3,tuensang,13393
Nagaland,2022,3,phek,11494
Nagaland,2022,3,zunheboto,9128
Nagaland,2022,3,peren,6534
Nagaland,2022,3,kiphire,5963
Nagaland,2022,4,dimapur,145923
Nagaland,2022,4,kohima,57592
Nagaland,2022,4,mon,25340
Nagaland,2022,4,mokokchung,24045
Nagaland,2022,4,wokha,14702
Nagaland,2022,4,tuensang,13900
Nagaland,2022,4,phek,11847
Nagaland,2022,4,zunheboto,9422
Nagaland,2022,4,peren,6750
Nagaland,2022,4,kiphire,6211
Nagaland,2022,1,dimapur,124644
Nagaland,2022,1,kohima,49523
Nagaland,2022,1,mon,21773
Nagaland,2022,1,mokokchung,21029
Nagaland,2022,1,wokha,12743
Nagaland,2022,1,tuensang,12057
Nagaland,2022,1,phek,10413
Nagaland,2022,1,zunheboto,8280
Nagaland,2022,1,peren,5881
Nagaland,2022,1,kiphire,5368
Nagaland,2021,2,dimapur,101835
Nagaland,2021,2,kohima,40277
Nagaland,2021,2,mon,17389
Nagaland,2021,2,mokokchung,16857
Nagaland,2021,2,wokha,10232
Nagaland,2021,2,tuensang,9565
Nagaland,2021,2,phek,8134
Nagaland,2021,2,zunheboto,6487
Nagaland,2021,2,peren,4641
Nagaland,2021,2,kiphire,4224
Nagaland,2021,3,dimapur,109644
Nagaland,2021,3,kohima,43467
Nagaland,2021,3,mon,18911
Nagaland,2021,3,mokokchung,18340
Nagaland,2021,3,wokha,11126
Nagaland,2021,3,tuensang,10433
Nagaland,2021,3,phek,8933
Nagaland,2021,3,zunheboto,7147
Nagaland,2021,3,peren,5089
Nagaland,2021,3,kiphire,4626
Nagaland,2021,4,dimapur,117388
Nagaland,2021,4,kohima,46621
Nagaland,2021,4,mon,20409
Nagaland,2021,4,mokokchung,19747
Nagaland,2021,4,wokha,11994
Nagaland,2021,4,tuensang,11300
Nagaland,2021,4,phek,9753
Nagaland,2021,4,zunheboto,7765
Nagaland,2021,4,peren,5509
Nagaland,2021,4,kiphire,5047
Nagaland,2021,1,dimapur,94968
Nagaland,2021,1,kohima,37488
Nagaland,2021,1,mon,16154
Nagaland,2021,1,mokokchung,15634
Nagaland,2021,1,wokha,9531
Nagaland,2021,1,tuensang,8866
Nagaland,2021,1,phek,7536
Nagaland,2021,1,zunheboto,6013
Nagaland,2021,1,peren,4286
Nagaland,2021,1,kiphire,3904
Nagaland,2023,2,dimapur,159224
Nagaland,2023,2,kohima,62890
Nagaland,2023,2,mon,27813
Nagaland,2023,2,mokokchung,26232
Nagaland,2023,2,wokha,16076
Nagaland,2023,2,tuensang,15272
Nagaland,2023,2,phek,13007
Nagaland,2023,2,zunheboto,10327
Nagaland,2023,2,peren,7407
Nagaland,2023,2,kiphire,6792
Nagaland,2023,1,dimapur,152828
Nagaland,2023,1,kohima,60269
Nagaland,2023,1,mon,26501
Nagaland,2023,1,mokokchung,25058
Nagaland,2023,1,wokha,15357
Nagaland,2023,1,tuensang,14523
Nagaland,2023,1,phek,12359
Nagaland,2023,1,zunheboto,9817
Nagaland,2023,1,peren,7042
Nagaland,2023,1,kiphire,6491
Nagaland,2019,2,dimapur,34567
Nagaland,2019,2,kohima,13108
Nagaland,2019,2,mokokchung,4655
Nagaland,2019,2,mon,3210
Nagaland,2019,2,wokha,2411
Nagaland,2019,2,tuensang,2152
Nagaland,2019,2,phek,2143
Nagaland,2019,2,zunheboto,1680
Nagaland,2019,2,peren,1148
Nagaland,2019,2,kiphire,1084
Nagaland,2019,3,dimapur,41036
Nagaland,2019,3,kohima,15677
Nagaland,2019,3,mokokchung,5593
Nagaland,2019,3,mon,3976
Nagaland,2019,3,wokha,2961
Nagaland,2019,3,phek,2642
Nagaland,2019,3,tuensang,2599
Nagaland,2019,3,zunheboto,2058
Nagaland,2019,3,peren,1377
Nagaland,2019,3,kiphire,1251
Nagaland,2019,4,dimapur,47000
Nagaland,2019,4,kohima,18232
Nagaland,2019,4,mokokchung,6606
Nagaland,2019,4,mon,4863
Nagaland,2019,4,wokha,3540
Nagaland,2019,4,phek,3109
Nagaland,2019,4,tuensang,3081
Nagaland,2019,4,zunheboto,2475
Nagaland,2019,4,peren,1623
Nagaland,2019,4,kiphire,1460
Nagaland,2019,1,dimapur,28091
Nagaland,2019,1,kohima,10747
Nagaland,2019,1,mokokchung,3721
Nagaland,2019,1,mon,2458
Nagaland,2019,1,wokha,1830
Nagaland,2019,1,phek,1727
Nagaland,2019,1,tuensang,1678
Nagaland,2019,1,zunheboto,1374
Nagaland,2019,1,peren,884
Nagaland,2019,1,kiphire,862
Manipur,2018,2,imphal west,16541
Manipur,2018,2,imphal east,10390
Manipur,2018,2,thoubal,4771
Manipur,2018,2,bishnupur,3751
Manipur,2018,2,churachandpur,2362
Manipur,2018,2,kangpokpi,2183
Manipur,2018,2,kakching,1571
Manipur,2018,2,ukhrul,905
Manipur,2018,2,tamenglong,824
Manipur,2018,2,jiribam,732
Manipur,2018,3,imphal west,21696
Manipur,2018,3,imphal east,13541
Manipur,2018,3,thoubal,6112
Manipur,2018,3,bishnupur,5106
Manipur,2018,3,churachandpur,3420
Manipur,2018,3,kangpokpi,3073
Manipur,2018,3,kakching,2326
Manipur,2018,3,ukhrul,1346
Manipur,2018,3,tamenglong,1268
Manipur,2018,3,jiribam,1086
Manipur,2018,4,imphal west,28383
Manipur,2018,4,imphal east,17777
Manipur,2018,4,thoubal,8027
Manipur,2018,4,bishnupur,7049
Manipur,2018,4,churachandpur,4951
Manipur,2018,4,kangpokpi,4249
Manipur,2018,4,kakching,3153
Manipur,2018,4,ukhrul,1842
Manipur,2018,4,tamenglong,1712
Manipur,2018,4,jiribam,1393
Manipur,2018,1,imphal west,11304
Manipur,2018,1,imphal east,6759
Manipur,2018,1,thoubal,2764
Manipur,2018,1,bishnupur,2371
Manipur,2018,1,churachandpur,1524
Manipur,2018,1,kangpokpi,1439
Manipur,2018,1,kakching,915
Manipur,2018,1,ukhrul,602
Manipur,2018,1,tamenglong,550
Manipur,2018,1,jiribam,460
Manipur,2020,2,imphal west,67897
Manipur,2020,2,imphal east,43144
Manipur,2020,2,thoubal,20186
Manipur,2020,2,bishnupur,19027
Manipur,2020,2,churachandpur,15469
Manipur,2020,2,kangpokpi,12965
Manipur,2020,2,kakching,9028
Manipur,2020,2,ukhrul,6223
Manipur,2020,2,tamenglong,5158
Manipur,2020,2,chandel,4278
Manipur,2020,3,imphal west,79723
Manipur,2020,3,imphal east,51383
Manipur,2020,3,thoubal,24183
Manipur,2020,3,bishnupur,22965
Manipur,2020,3,churachandpur,19501
Manipur,2020,3,kangpokpi,15966
Manipur,2020,3,kakching,10752
Manipur,2020,3,ukhrul,7657
Manipur,2020,3,tamenglong,6475
Manipur,2020,3,chandel,5252
Manipur,2020,4,imphal west,88777
Manipur,2020,4,imphal east,57282
Manipur,2020,4,thoubal,26858
Manipur,2020,4,bishnupur,25629
Manipur,2020,4,churachandpur,21960
Manipur,2020,4,kangpokpi,17814
Manipur,2020,4,kakching,11913
Manipur,2020,4,ukhrul,8651
Manipur,2020,4,tamenglong,7322
Manipur,2020,4,chandel,5987
Manipur,2020,1,imphal west,57485
Manipur,2020,1,imphal east,36105
Manipur,2020,1,thoubal,16244
Manipur,2020,1,bishnupur,15333
Manipur,2020,1,churachandpur,12420
Manipur,2020,1,kangpokpi,10241
Manipur,2020,1,kakching,7075
Manipur,2020,1,ukhrul,4892
Manipur,2020,1,tamenglong,4169
Manipur,2020,1,chandel,3471
Manipur,2022,2,imphal west,131901
Manipur,2022,2,imphal east,85559
Manipur,2022,2,thoubal,40196
Manipur,2022,2,bishnupur,38512
Manipur,2022,2,churachandpur,33293
Manipur,2022,2,kangpokpi,27002
Manipur,2022,2,kakching,18011
Manipur,2022,2,ukhrul,13435
Manipur,2022,2,tamenglong,11310
Manipur,2022,2,chandel,9201
Manipur,2022,3,imphal west,138892
Manipur,2022,3,imphal east,90100
Manipur,2022,3,thoubal,42321
Manipur,2022,3,bishnupur,40486
Manipur,2022,3,churachandpur,35081
Manipur,2022,3,kangpokpi,28377
Manipur,2022,3,kakching,18979
Manipur,2022,3,ukhrul,14002
Manipur,2022,3,tamenglong,11830
Manipur,2022,3,chandel,9647
Manipur,2022,4,imphal west,145422
Manipur,2022,4,imphal east,94344
Manipur,2022,4,thoubal,44264
Manipur,2022,4,bishnupur,42189
Manipur,2022,4,churachandpur,36722
Manipur,2022,4,kangpokpi,29563
Manipur,2022,4,kakching,19797
Manipur,2022,4,ukhrul,14415
Manipur,2022,4,tamenglong,12297
Manipur,2022,4,chandel,9973
Manipur,2022,1,imphal west,125131
Manipur,2022,1,imphal east,81134
Manipur,2022,1,thoubal,38088
Manipur,2022,1,bishnupur,36514
Manipur,2022,1,churachandpur,31533
Manipur,2022,1,kangpokpi,25589
Manipur,2022,1,kakching,17014
Manipur,2022,1,ukhrul,12728
Manipur,2022,1,tamenglong,10719
Manipur,2022,1,chandel,8724
Manipur,2021,2,imphal west,102833
Manipur,2021,2,imphal east,66388
Manipur,2021,2,thoubal,31139
Manipur,2021,2,bishnupur,29671
Manipur,2021,2,churachandpur,25573
Manipur,2021,2,kangpokpi,20703
Manipur,2021,2,kakching,13816
Manipur,2021,2,ukhrul,10142
Manipur,2021,2,tamenglong,8580
Manipur,2021,2,chandel,6980
Manipur,2021,3,imphal west,110506
Manipur,2021,3,imphal east,71436
Manipur,2021,3,thoubal,33478
Manipur,2021,3,bishnupur,31996
Manipur,2021,3,churachandpur,27600
Manipur,2021,3,kangpokpi,22416
Manipur,2021,3,kakching,14924
Manipur,2021,3,ukhrul,11045
Manipur,2021,3,tamenglong,9326
Manipur,2021,3,chandel,7597
Manipur,2021,4,imphal west,118056
Manipur,2021,4,imphal east,76421
Manipur,2021,4,thoubal,35832
Manipur,2021,4,bishnupur,34316
Manipur,2021,4,churachandpur,29651
Manipur,2021,4,kangpokpi,24082
Manipur,2021,4,kakching,15985
Manipur,2021,4,ukhrul,11949
Manipur,2021,4,tamenglong,10063
Manipur,2021,4,chandel,8184
Manipur,2021,1,imphal west,96101
Manipur,2021,1,imphal east,62004
Manipur,2021,1,thoubal,29072
Manipur,2021,1,bishnupur,27615
Manipur,2021,1,churachandpur,23827
Manipur,2021,1,kangpokpi,19239
Manipur,2021,1,kakching,12888
Manipur,2021,1,ukhrul,9372
Manipur,2021,1,tamenglong,7960
Manipur,2021,1,chandel,6467
Manipur,2023,2,imphal west,157911
Manipur,2023,2,imphal east,102530
Manipur,2023,2,thoubal,48169
Manipur,2023,2,bishnupur,46010
Manipur,2023,2,churachandpur,40043
Manipur,2023,2,kangpokpi,32306
Manipur,2023,2,kakching,21613
Manipur,2023,2,ukhrul,15758
Manipur,2023,2,tamenglong,13463
Manipur,2023,2,chandel,10941
Manipur,2023,1,imphal west,151777
Manipur,2023,1,imphal east,98499
Manipur,2023,1,thoubal,46248
Manipur,2023,1,bishnupur,44031
Manipur,2023,1,churachandpur,38361
Manipur,2023,1,kangpokpi,30917
Manipur,2023,1,kakching,20700
Manipur,2023,1,ukhrul,15024
Manipur,2023,1,tamenglong,12843
Manipur,2023,1,chandel,10406
Manipur,2019,2,imphal west,39303
Manipur,2019,2,imphal east,24652
Manipur,2019,2,thoubal,10915
Manipur,2019,2,bishnupur,10014
Manipur,2019,2,churachandpur,7662
Manipur,2019,2,kangpokpi,6407
Manipur,2019,2,kakching,4599
Manipur,2019,2,ukhrul,2981
Manipur,2019,2,tamenglong,2628
Manipur,2019,2,chandel,2175
Manipur,2019,3,imphal west,45268
Manipur,2019,3,imphal east,28331
Manipur,2019,3,thoubal,12427
Manipur,2019,3,bishnupur,11647
Manipur,2019,3,churachandpur,9071
Manipur,2019,3,kangpokpi,7621
Manipur,2019,3,kakching,5355
Manipur,2019,3,ukhrul,3488
Manipur,2019,3,tamenglong,3085
Manipur,2019,3,chandel,2581
Manipur,2019,4,imphal west,51063
Manipur,2019,4,imphal east,31935
Manipur,2019,4,thoubal,14194
Manipur,2019,4,bishnupur,13387
Manipur,2019,4,churachandpur,10431
Manipur,2019,4,kangpokpi,8850
Manipur,2019,4,kakching,6126
Manipur,2019,4,ukhrul,4091
Manipur,2019,4,tamenglong,3651
Manipur,2019,4,chandel,3029
Manipur,2019,1,imphal west,33668
Manipur,2019,1,imphal east,21136
Manipur,2019,1,thoubal,9529
Manipur,2019,1,bishnupur,8537
Manipur,2019,1,churachandpur,6138
Manipur,2019,1,kangpokpi,5212
Manipur,2019,1,kakching,3850
Manipur,2019,1,ukhrul,2368
Manipur,2019,1,tamenglong,2148
Manipur,2019,1,jiribam,1759
Chhattisgarh,2018,2,raipur,185747
Chhattisgarh,2018,2,durg,124515
Chhattisgarh,2018,2,bilaspur,94888
Chhattisgarh,2018,2,raigarh,70970
Chhattisgarh,2018,2,janjgir champa,60185
Chhattisgarh,2018,2,korba,54105
Chhattisgarh,2018,2,rajnandgaon,38120
Chhattisgarh,2018,2,baloda bazar,32314
Chhattisgarh,2018,2,surguja,30374
Chhattisgarh,2018,2,mahasamund,28208
Chhattisgarh,2018,3,raipur,231146
Chhattisgarh,2018,3,durg,150753
Chhattisgarh,2018,3,bilaspur,119415
Chhattisgarh,2018,3,raigarh,89911
Chhattisgarh,2018,3,janjgir champa,77834
Chhattisgarh,2018,3,korba,68746
Chhattisgarh,2018,3,rajnandgaon,50271
Chhattisgarh,2018,3,baloda bazar,43335
Chhattisgarh,2018,3,surguja,40025
Chhattisgarh,2018,3,mahasamund,36628
Chhattisgarh,2018,4,raipur,289198
Chhattisgarh,2018,4,durg,185746
Chhattisgarh,2018,4,bilaspur,153972
Chhattisgarh,2018,4,raigarh,116785
Chhattisgarh,2018,4,janjgir champa,107156
Chhattisgarh,2018,4,korba,88680
Chhattisgarh,2018,4,rajnandgaon,64828
Chhattisgarh,2018,4,baloda bazar,60270
Chhattisgarh,2018,4,surguja,51776
Chhattisgarh,2018,4,mahasamund,47626
Chhattisgarh,2018,1,raipur,135308
Chhattisgarh,2018,1,durg,91516
Chhattisgarh,2018,1,bilaspur,68704
Chhattisgarh,2018,1,raigarh,51628
Chhattisgarh,2018,1,janjgir champa,42297
Chhattisgarh,2018,1,korba,39075
Chhattisgarh,2018,1,rajnandgaon,26295
Chhattisgarh,2018,1,surguja,22001
Chhattisgarh,2018,1,baloda bazar,21747
Chhattisgarh,2018,1,mahasamund,19608
Chhattisgarh,2020,2,raipur,616931
Chhattisgarh,2020,2,durg,387874
Chhattisgarh,2020,2,bilaspur,316669
Chhattisgarh,2020,2,raigarh,233080
Chhattisgarh,2020,2,janjgir champa,227716
Chhattisgarh,2020,2,korba,184399
Chhattisgarh,2020,2,rajnandgaon,146098
Chhattisgarh,2020,2,baloda bazar,134301
